geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TE4G20010,2.072466967,-2.34533506,1.867916542,-1.255588784,0.2092651,0.276616006
TE1G41360,85.81539387,0.341110805,0.271879767,1.254638433,0.209610045,0.277043887
TE4G09050,8.968000241,1.073956245,0.856280341,1.254211025,0.209765313,0.277221008
TE3G20860,1480.430164,0.295845066,0.235997263,1.253595327,0.209989131,0.277488677
TE1G18810,137.2009611,-0.268559845,0.214368689,-1.252794176,0.210280622,0.27784571
TE1G09280,103.6754232,0.267259342,0.213817352,1.249942251,0.211320644,0.27919161
TE2G00670,25.23424314,-0.535263036,0.42861314,-1.24882554,0.211728891,0.279702604
TE4G36940,20.638843,-0.634529086,0.508124491,-1.248766978,0.211750315,0.279702604
TE4G14120,79.54330294,0.310881188,0.248962885,1.248704954,0.211773008,0.279704247
TE3G19430,8.803585757,0.930042466,0.745067055,1.248266797,0.211933369,0.279887699
TE4G34840,25.63243688,0.609346754,0.488312742,1.247861669,0.21208172,0.280055254
TE3G13830,526.8578061,0.489927457,0.392653433,1.247735063,0.212128096,0.28008813
TE3G12460,37.96141534,0.436068819,0.350217992,1.245135399,0.213081984,0.281319133
TE1G02590,97.25950374,-0.304815161,0.244972728,-1.24428202,0.213395786,0.281704905
TE1G11980,21.86417967,0.601165995,0.483393603,1.243636638,0.213633325,0.281989934
TE2G28160,160.8110964,0.233944998,0.188155804,1.243357863,0.213735991,0.282096894
TE1G47350,1.844973903,2.158034918,1.735755921,1.243282475,0.21376376,0.282104992
TE1G31200,6.75994522,1.09297212,0.879178217,1.243174705,0.213803462,0.282128834
TE2G42860,1.840782342,-2.226449745,1.791193167,-1.242998123,0.213868525,0.282186135
TE1G04860,4.846225886,1.343636364,1.081159962,1.242772958,0.21395151,0.282267067
TE4G03630,2.776786887,1.721267981,1.386541959,1.24141067,0.21445408,0.282901487
TE3G24030,8.119624337,1.086175186,0.875237071,1.241006833,0.214603225,0.283069598
TE1G53180,29.05982386,-0.590533078,0.475996434,-1.240625003,0.214744311,0.283227047
TE1G46890,16.91103492,-0.673649683,0.543304327,-1.239912235,0.215007858,0.283545962
TE1G26780,2.344784332,-1.880100697,1.517379314,-1.239044634,0.215328969,0.283928615
TE1G50900,162.9271985,-0.227491599,0.183607465,-1.239010621,0.215341565,0.283928615
TE2G32470,28.36062198,-0.546109205,0.440875101,-1.238693689,0.215458957,0.284054676
TE2G41690,6.199458381,-1.242350202,1.003193261,-1.238395681,0.215569381,0.284146904
TE1G30200,56.27346046,0.388039983,0.313342997,1.238387283,0.215572494,0.284146904
TE2G20510,18.65503394,0.643979644,0.520302707,1.237701891,0.215826618,0.284453113
TE2G24100,1.817896555,-2.20877641,1.786403146,-1.23643782,0.216295865,0.285029499
TE3G31820,1.969333828,2.345610525,1.897119878,1.236406066,0.216307663,0.285029499
TE1G01030,1.88654745,-2.262680375,1.831225808,-1.235609702,0.216603677,0.285390719
TE1G27900,3725.438895,-0.07388077,0.059884065,-1.233730041,0.217303516,0.28628388
TE4G26540,6.969161533,-1.011887993,0.820879373,-1.232687806,0.217692263,0.286755819
TE1G21070,4633.068714,-0.074384559,0.060345153,-1.232651747,0.217705722,0.286755819
TE2G05720,10.53622784,0.8724842,0.70791136,1.232476619,0.217771095,0.286812957
TE1G01930,14.37507627,-0.764564373,0.620668295,-1.231840547,0.218008653,0.287096833
TE1G04320,1.816890044,-2.211156808,1.795775965,-1.231309947,0.218206963,0.287328971
TE1G40080,22.48298933,0.573433998,0.466006091,1.230528975,0.218499084,0.287684577
TE4G20770,6.141381458,-1.101773373,0.896142686,-1.229461993,0.218898639,0.28818155
TE3G09550,41.42387451,0.450366885,0.366556914,1.228641087,0.219206404,0.288455619
TE1G09060,0.86294528,-3.245655886,2.641726309,-1.228611713,0.219217422,0.288455619
TE1G10700,0.86294528,-3.245655886,2.641726309,-1.228611713,0.219217422,0.288455619
TE1G35110,0.86294528,-3.245655886,2.641726309,-1.228611713,0.219217422,0.288455619
TE3G02210,0.86294528,-3.245655886,2.641726309,-1.228611713,0.219217422,0.288455619
TE2G24660,2.286007675,-1.870757637,1.52471829,-1.226952971,0.219840267,0.289245998
TE2G00690,1.839775831,-2.229376147,1.818843463,-1.225710839,0.22030751,0.28983151
TE1G05740,5491.313414,-0.079013863,0.064499868,-1.22502364,0.220566314,0.290142714
TE1G53800,7.125831684,1.021386099,0.833813668,1.224957251,0.220591328,0.29014635
TE4G35940,10.83683016,0.865045414,0.706294648,1.224765637,0.220663536,0.290212053
TE4G01220,2.824077924,1.669665458,1.363527219,1.224519346,0.220756373,0.290304871
TE1G07070,9.067668015,-0.913292943,0.746001133,-1.224251416,0.220857399,0.290408438
TE3G16510,35.54245346,0.45436126,0.371261927,1.223829396,0.221016592,0.290588462
TE1G08620,13.89340756,0.724141938,0.591851657,1.223519322,0.221133611,0.290713004
TE1G29830,7.738636681,0.936603558,0.766000625,1.222719052,0.221435828,0.291080968
TE2G42540,103.2678518,-0.270584578,0.221316296,-1.222614793,0.221475223,0.291103408
TE1G24140,5.419101925,-1.185373943,0.97009322,-1.221917563,0.221738803,0.291420479
TE4G22510,20.66664955,0.609148907,0.498711157,1.221446318,0.221917079,0.291625387
TE2G35610,387.0749861,0.157632739,0.12912882,1.22074018,0.22218441,0.291947269
TE1G27380,7.366307952,-0.988275197,0.810377894,-1.219523885,0.222645416,0.292523549
TE4G19970,3.008663348,-1.773801654,1.454996517,-1.219110585,0.222802223,0.292670852
TE3G08620,90.16948904,0.296716787,0.243388021,1.219110068,0.222802419,0.292670852
TE1G30210,11.56889592,-0.778623856,0.638714143,-1.21904903,0.222825584,0.292671798
TE1G53900,8.663123279,0.925272918,0.75910426,1.218900969,0.222881782,0.292716128
TE2G06430,1.822094581,2.204816563,1.811233256,1.217301281,0.223489607,0.293484842
TE3G12220,1.77948866,2.170610943,1.785122558,1.215945053,0.224005854,0.294133153
TE3G26940,169.4946954,-0.227234947,0.1868897,-1.215877316,0.22403166,0.29413742
TE3G05220,777.6007517,-0.124892885,0.102792742,-1.214997116,0.224367191,0.294486541
TE1G00250,0.953184293,-3.404032581,2.801861108,-1.214918388,0.22439722,0.294486541
TE1G25580,0.953145504,-3.403979867,2.801897938,-1.214883605,0.224410488,0.294486541
TE3G04970,0.953145504,-3.403979867,2.801897938,-1.214883605,0.224410488,0.294486541
TE4G19990,0.953145504,-3.403979867,2.801897938,-1.214883605,0.224410488,0.294486541
TE2G39410,70.86173954,0.346258477,0.285068829,1.214648678,0.224500114,0.294574511
TE1G10240,13.179267,0.753715878,0.620593383,1.214508402,0.224553643,0.294615103
TE2G24450,53.41620557,0.362590045,0.298699153,1.213897134,0.224787008,0.294891607
TE4G12400,2390.224522,-0.083883488,0.069124685,-1.213509877,0.22493494,0.295055993
TE2G25160,19.49326478,0.625383008,0.515412481,1.213364114,0.22499064,0.295099371
TE2G17910,44.81506026,-0.404195748,0.333394005,-1.212366577,0.225372089,0.295569953
TE2G21070,10.8443122,-0.803475524,0.663055118,-1.211777878,0.225597419,0.295835714
TE2G15200,73.60133737,0.318532905,0.262956658,1.211351362,0.225760772,0.296020157
TE2G17340,6.309641605,1.108232887,0.914961683,1.211234206,0.225805657,0.296049242
TE4G21150,1.907103198,-2.308806855,1.906595108,-1.210958135,0.22591145,0.296132124
TE4G05390,31.999216,0.470919032,0.388883729,1.21095072,0.225914292,0.296132124
TE4G17210,12.45235174,0.756651265,0.624956473,1.210726344,0.226000303,0.296215091
TE1G26750,1.794019672,2.182538996,1.80282276,1.210623165,0.226039862,0.296237166
TE3G05060,139.2966882,-0.226342525,0.18716033,-1.209350957,0.226528042,0.296847117
TE3G36440,1174.356473,0.102317065,0.084629209,1.209004159,0.226661247,0.296958272
TE1G43090,452.2473721,-0.140204604,0.115969879,-1.208974299,0.22667272,0.296958272
TE3G03880,30.1250196,0.488951655,0.404442481,1.208952268,0.226681184,0.296958272
TE1G50970,0.955465707,3.38585995,2.800815649,1.208883545,0.226707589,0.296963029
TE3G35790,10.45600871,0.813558198,0.673168304,1.208550957,0.226835408,0.297100614
TE4G35250,5.253751086,-1.158891804,0.95962324,-1.207652916,0.227180796,0.297523107
TE4G13940,130.1994141,0.24057596,0.199269676,1.207288357,0.227321113,0.297676975
TE4G23500,1.912183964,2.303060756,1.908427536,1.206784493,0.22751515,0.29790115
TE2G16140,11.24941619,0.878950789,0.728640479,1.206288717,0.227706187,0.298121353
TE1G13620,0.840078888,-3.212209764,2.664725485,-1.205456165,0.22802725,0.298461793
TE2G30880,0.840078888,-3.212209764,2.664725485,-1.205456165,0.22802725,0.298461793
TE2G41590,0.840059493,-3.212180534,2.664744951,-1.20543639,0.22803488,0.298461793
TE1G32710,31.97397278,0.524817467,0.435501754,1.205086919,0.228169749,0.298608343
TE4G30890,43.01307303,-0.465794654,0.386672962,-1.204621732,0.228349363,0.298813417
TE3G36040,32.66600056,-0.50394279,0.418597413,-1.203884148,0.228634359,0.299156336
TE1G44730,4.535670698,1.290904179,1.073650594,1.202350361,0.229227813,0.299902747
TE1G38360,47.07347392,-0.439160643,0.365312075,-1.202152005,0.229304641,0.299973165
TE4G29760,2.748923208,-1.714995343,1.426734284,-1.202042568,0.229347036,0.29999853
TE2G33570,16.0813682,0.645220201,0.537093044,1.201319227,0.229627395,0.30033369
TE4G02080,6.516170462,1.140389115,0.94932536,1.201262668,0.229649327,0.30033369
TE3G26520,2.898003036,1.809410187,1.506468277,1.201094119,0.229714694,0.300389051
TE1G19180,67.84136459,-0.316813409,0.263794956,-1.200983577,0.229757572,0.300414995
TE1G24120,3.132312019,1.489190505,1.240202468,1.200764023,0.229842751,0.300496238
TE1G16920,90.9495154,-0.278339661,0.231902912,-1.200242202,0.230045289,0.300730885
TE1G45590,63.50801956,0.323774474,0.270036213,1.199003905,0.230526427,0.301329652
TE1G19670,17.20408292,-0.630593759,0.526464014,-1.197790811,0.230998465,0.301916407
TE4G02800,0.852851868,3.209942532,2.68228563,1.196719132,0.231416047,0.302431876
TE3G19400,3260.720143,-0.078703585,0.06577659,-1.196528821,0.231490258,0.302498544
TE1G10050,102.0194278,-0.271646698,0.227067584,-1.19632531,0.231569635,0.302571949
TE2G18600,0.839327367,3.189739198,2.666532957,1.196212179,0.231613769,0.302599294
TE2G12380,18.78432887,0.680941556,0.569678955,1.195307551,0.231966891,0.30303028
TE1G49850,3.41884071,-1.603842357,1.344039527,-1.193299993,0.232751905,0.304025328
TE1G05330,146.8824497,-0.235227782,0.197212892,-1.192760677,0.232963114,0.304242586
TE1G37270,7.660700529,-0.949893606,0.796385429,-1.192756135,0.232964894,0.304242586
TE2G12700,51.83348054,0.376747554,0.316026679,1.192138447,0.233206964,0.30452822
TE4G19920,2.782491443,1.647041662,1.382954029,1.190959083,0.233669648,0.305101854
TE3G15230,46.08407305,-0.399745193,0.335879313,-1.190145321,0.23398928,0.305488607
TE2G06600,43.24303065,-0.435862491,0.366497811,-1.189263557,0.234335971,0.305910608
TE2G03450,5.63500411,1.202126697,1.010924392,1.189136108,0.234386111,0.305945435
TE2G01890,1322.996699,-0.09635918,0.08103864,-1.189052287,0.234419092,0.305957858
TE2G36090,5.27347122,-1.130075338,0.951177705,-1.188080137,0.234801839,0.306426739
TE3G35760,97.15894961,-0.267154702,0.224964316,-1.187542569,0.235013676,0.306650776
TE1G53540,1.911170989,2.302770215,1.939133845,1.187525152,0.235020541,0.306650776
TE1G45550,3.573767302,1.43195854,1.206578723,1.186792467,0.235309491,0.306997075
TE1G29510,4908.961681,0.066575245,0.056129062,1.186110049,0.235578843,0.307317738
TE2G36230,5.255060326,1.137227341,0.958931511,1.185931767,0.235649247,0.307378831
TE1G07920,7.265384126,-0.957873304,0.807917353,-1.185608033,0.235777129,0.307514879
TE3G36030,2.781465538,1.646330414,1.388927051,1.185325329,0.235888843,0.307629814
TE1G36940,596.3700217,-0.131187993,0.110695465,-1.185125278,0.235967918,0.307700798
TE3G30490,15.60553552,0.685241168,0.57822929,1.185068242,0.235990466,0.307700798
TE1G24420,39.35046373,0.461157918,0.389450381,1.184124965,0.236363599,0.308146824
TE3G27760,3.713543839,-1.428824669,1.206691967,-1.184084015,0.236379807,0.308146824
TE2G23830,3.754119825,-1.482558456,1.25301283,-1.183194953,0.236731893,0.308574958
TE3G32320,2.777786933,1.724351966,1.457933932,1.182736699,0.236913515,0.308780833
TE4G30620,102.1093679,0.275401686,0.232898364,1.182497297,0.237008438,0.308873678
TE1G20620,2520.811632,0.084411911,0.071440877,1.181563197,0.237379064,0.309325771
TE1G45440,7.587709876,-0.938207206,0.794119619,-1.181443177,0.237426714,0.30935695
TE1G35380,28.11211888,0.495944704,0.419880449,1.181156935,0.237540386,0.309474136
TE1G08760,0.824283401,3.16713502,2.681889613,1.180934146,0.237628885,0.309558508
TE4G33950,3.159074711,-1.543700106,1.307378571,-1.180759835,0.237698144,0.309614238
TE4G29430,37.49353134,0.422093739,0.357492376,1.180706967,0.237719153,0.309614238
TE1G12070,2.649387559,-1.611154557,1.365439792,-1.179952837,0.238018973,0.309973775
TE3G10240,392.9516624,-0.17432969,0.147793355,-1.179550256,0.238179137,0.310151383
TE1G47740,65.99691457,0.333053137,0.282537979,1.178790681,0.238481536,0.310514152
TE3G18560,1.766970669,2.16182544,1.83544424,1.177821365,0.238867829,0.310986071
TE2G26100,11.21345233,0.782433938,0.664501126,1.177475714,0.239005685,0.311134485
TE4G09130,6534.343715,-0.064303805,0.054635554,-1.176958969,0.239211884,0.311371827
TE2G05190,4.475283017,1.208822971,1.027644603,1.1763045,0.239473218,0.311680883
TE1G30310,2.626988865,-1.597881971,1.358917097,-1.175849487,0.239655027,0.311886383
TE1G31140,5.011942222,-1.452365985,1.235454131,-1.175572567,0.239765723,0.311999304
TE2G04030,1.830933963,-2.181291958,1.855998141,-1.175266241,0.239888216,0.312127553
TE1G45090,2927.418968,0.079908618,0.068022578,1.174736693,0.240100075,0.312372041
TE1G11590,4.414467479,1.231387992,1.049295061,1.173538347,0.240579988,0.312965188
TE1G01900,3.094606427,-1.472816075,1.255138465,-1.17342916,0.240623749,0.312990892
TE4G18410,10.98126465,-0.831489696,0.708863766,-1.172989418,0.240800049,0.313188973
TE1G14160,5.68463083,1.093937308,0.932757113,1.172799748,0.240876119,0.313256666
TE4G01940,41.58500293,-0.402279415,0.343384057,-1.17151454,0.241392017,0.31389628
TE3G21060,3.095901731,1.505418979,1.286134519,1.170498853,0.241800276,0.314395812
TE4G07710,111.2034831,-0.259249999,0.221503078,-1.170412629,0.241834956,0.314409554
TE4G04460,4.054279107,1.327059546,1.133899047,1.170350702,0.241859866,0.314410592
TE4G11380,106.072414,-0.271994347,0.232509604,-1.169819837,0.242073479,0.314656914
TE1G53910,6.284529541,-1.130922186,0.967050386,-1.169455286,0.242220246,0.314777722
TE1G33690,121.4156201,-0.246632369,0.21089982,-1.169429017,0.242230825,0.314777722
TE2G13760,0.817199566,-3.177894909,2.717521916,-1.169409119,0.242238838,0.314777722
TE1G32520,4.490326983,1.213820861,1.038214413,1.169142757,0.24234612,0.314885751
TE2G05950,99.7105183,-0.26387935,0.225794962,-1.168668013,0.242537414,0.315102907
TE1G47020,4.171199208,1.321386733,1.131543894,1.167773287,0.242898226,0.315540234
TE4G20670,489.4143069,-0.138379199,0.11853048,-1.167456666,0.243025999,0.315674771
TE3G33490,3.135201808,-1.533872741,1.315834265,-1.165703601,0.243734304,0.316563279
TE1G35620,5.636818779,-1.071724611,0.919509737,-1.165539164,0.243800817,0.316618131
TE4G35220,25.64984326,0.51632332,0.443275835,1.164790137,0.244103952,0.316980237
TE2G29170,16.85230305,-0.718209136,0.616721618,-1.164559689,0.244197269,0.317069839
TE4G01510,93.66143945,0.27884976,0.239568875,1.163964892,0.24443824,0.31735112
TE1G37740,26.66176152,-0.481134952,0.413517583,-1.163517519,0.244619594,0.317554954
TE2G13010,16.31199822,0.646218596,0.555432693,1.163450775,0.244646659,0.317558475
TE3G17750,2.891401191,-1.741850669,1.497431879,-1.163225314,0.244738098,0.317645546
TE4G26480,9.266573456,0.871745795,0.749678242,1.162826591,0.244899866,0.317823871
TE2G22610,1.881884214,2.11935949,1.822960634,1.162592022,0.244995069,0.317915783
TE3G16600,1.881377726,2.118952162,1.8230496,1.162311855,0.245108813,0.318031733
TE1G36500,98.72364073,-0.288149738,0.247974646,-1.1620129,0.245230225,0.318157609
TE4G34550,1.822079166,-2.132603686,1.835608175,-1.161796791,0.245318018,0.318239848
TE2G06670,497.6299365,-0.134490077,0.115848423,-1.160914175,0.245676804,0.318673582
TE3G02720,3.5017573,1.56557811,1.348711812,1.160795135,0.245725222,0.318704684
TE4G06420,5.297792971,1.112985875,0.959417265,1.160064464,0.246022561,0.319058597
TE1G21840,1.166284032,2.462444529,2.123126967,1.159819722,0.246122213,0.319156091
TE3G02120,119.2304142,0.246171876,0.212390358,1.159053918,0.246434208,0.319528893
TE2G12320,2212.986784,0.07547075,0.065119922,1.158950267,0.246476458,0.3195519
TE2G02370,0.794307314,-3.14288848,2.712995988,-1.158456737,0.246677697,0.319781009
TE1G42980,6.953641552,1.037822901,0.895933766,1.158370117,0.246713029,0.319795019
TE2G25590,11.84383622,0.720426324,0.622462036,1.157381948,0.247116346,0.320285971
TE3G19150,833.7874649,0.103640469,0.089619741,1.156446866,0.247498421,0.320749296
TE2G34410,4.803743735,1.161268513,1.004297824,1.156298944,0.2475589,0.320795792
TE4G28150,0.812278364,3.148852016,2.723693143,1.156096466,0.247641702,0.320871203
TE1G37050,8.995170921,-0.904682107,0.782750631,-1.155773079,0.247773987,0.32101071
TE4G28890,7.794110628,1.091277974,0.945133505,1.154628387,0.248242637,0.321585931
TE1G32800,0.810252412,3.145699979,2.725850893,1.154024964,0.248489934,0.321842346
TE4G19490,0.810252412,3.145699979,2.725850893,1.154024964,0.248489934,0.321842346
TE3G35370,2.912660773,1.733777356,1.502817375,1.153684662,0.248629474,0.321991096
TE3G05700,3370.786364,0.084168332,0.072986923,1.153197434,0.248829357,0.322217955
TE1G09740,0.797234398,3.125650238,2.710746811,1.153058716,0.248886285,0.322259672
TE4G27180,412.6673944,0.141034772,0.122442627,1.151843728,0.249385295,0.322873734
TE2G22350,6.109389494,1.122388002,0.97517341,1.150962475,0.249747674,0.323310798
TE1G09160,3676.921466,-0.065085116,0.056555135,-1.150825937,0.249803852,0.323351423
TE4G17330,212.7300974,0.179538392,0.15604295,1.150570348,0.249909038,0.323455469
TE4G26350,127.3491964,0.240646844,0.209184774,1.150403248,0.249977823,0.323512387
TE3G31020,3.64589299,-1.398507751,1.216428733,-1.14968326,0.250274352,0.323864002
TE2G32210,1.165777544,2.461850694,2.142659818,1.14896946,0.250568574,0.324212562
TE2G30510,124.0145149,0.239034673,0.208120097,1.148542003,0.250744884,0.324408501
TE3G17260,5.543580751,1.055910045,0.919542567,1.148299255,0.250845047,0.324487586
TE4G08750,14.13230328,0.663565336,0.577881037,1.148273249,0.250855779,0.324487586
TE1G03780,7.730934514,0.922184666,0.803297507,1.147998914,0.250969012,0.324601856
TE2G10550,0.794313779,-3.142688433,2.742240332,-1.146029543,0.251782928,0.325568487
TE4G24590,0.794313779,-3.142688433,2.742240332,-1.146029543,0.251782928,0.325568487
TE2G11420,0.794294385,-3.142657691,2.742261761,-1.146009377,0.251791272,0.325568487
TE1G14140,6.124566649,1.091986548,0.953865385,1.144801525,0.252291383,0.326182792
TE4G00250,2.631573592,1.617688612,1.413590385,1.144382863,0.252464892,0.326360037
